,tweetID,OriginalTweetID,OrigLoc,OrigScrNm,RetweetCt
19974,1448823805,518615888,London and Dublin,RonanLTynan,103.0
14610,902125015,518615888,London and Dublin,RonanLTynan,103.0
16726,2625256857,518615888,London and Dublin,RonanLTynan,103.0
15444,156396155,518615888,London and Dublin,RonanLTynan,103.0
16912,51780574,518615888,London and Dublin,RonanLTynan,103.0
20232,198115412,518615888,London and Dublin,RonanLTynan,103.0
18822,982464824,518615888,London and Dublin,RonanLTynan,103.0
15548,2649099231,518615888,London and Dublin,RonanLTynan,103.0
18194,34640677,518615888,London and Dublin,RonanLTynan,103.0
19878,258026312,518615888,London and Dublin,RonanLTynan,103.0
15708,42123026,518615888,London and Dublin,RonanLTynan,103.0
19890,46988738,518615888,London and Dublin,RonanLTynan,103.0
9910,1686558204,518615888,London and Dublin,RonanLTynan,103.0
14476,79324573,518615888,London and Dublin,RonanLTynan,103.0
20076,305023825,518615888,London and Dublin,RonanLTynan,103.0
14472,62240352,518615888,London and Dublin,RonanLTynan,103.0
14868,19014535,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14854,338354087,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15140,1013568806,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14808,2859506134,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15142,168271127,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14958,2544730637,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14856,2883846795,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14634,1205903011,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14684,3021566667,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14272,27937114,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14698,274013085,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14748,82359849,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14936,60880381,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15062,8921752,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14770,201284583,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14780,210754487,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14886,376737853,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15112,399667344,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14896,103368235,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14902,105544862,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14924,95699146,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14938,3031229014,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14972,426464754,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14966,2463065714,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15052,244215175,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15090,1055160936,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15106,2891930326,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14550,42551889,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14398,115020963,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14386,2245207130,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14342,1290124200,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14086,86685425,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14586,47573929,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14584,3331333204,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14514,3170819869,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14968,184345490,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14984,23582145,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14960,233145352,410070653,"Brussels, Belgium",SpiegelPeter,100.0
13490,31083478,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14672,30961463,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15002,16400258,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14940,2440654436,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15050,2828057292,410070653,"Brussels, Belgium",SpiegelPeter,100.0
12722,18371903,410070653,"Brussels, Belgium",SpiegelPeter,100.0
13880,187964046,410070653,"Brussels, Belgium",SpiegelPeter,100.0
13956,1511491182,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14106,225349316,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14212,305186529,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14280,3345674344,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14322,540681316,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15108,138353256,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14070,42251939,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15116,22812734,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15194,101269025,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15146,212653104,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15134,135096804,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15150,15977038,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15208,34312041,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15206,275287746,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15204,69002929,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15118,51437024,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15154,1444139527,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15100,838100912,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14928,243541051,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15160,2289850710,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15164,19077924,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15170,1122896395,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15188,256919504,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15184,21517010,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15172,56360098,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15174,2479491865,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15182,26711583,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15096,224657541,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15144,2236787788,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15120,1538983531,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15124,2287998197,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15126,2285201310,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15128,440876225,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15138,2201169726,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15156,36777600,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15178,18891281,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15180,351065125,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15186,59393368,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15196,474910079,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15198,21201038,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14934,586887461,410070653,"Brussels, Belgium",SpiegelPeter,100.0
14440,517527227,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15212,218608405,410070653,"Brussels, Belgium",SpiegelPeter,100.0
15082,287907294,410070653,"Brussels, Belgium",SpiegelPeter,100.0
12582,8017162,410070653,"Brussels, Belgium",SpiegelPeter,100.0
12086,2982700757,344778430,"London, UK",PlanetPonzi,99.0
2122,424414054,344778430,"London, UK",PlanetPonzi,99.0
13364,95474370,344778430,"London, UK",PlanetPonzi,99.0
8764,301638269,344778430,"London, UK",PlanetPonzi,99.0
8622,2761136261,344778430,"London, UK",PlanetPonzi,99.0
13568,415012026,344778430,"London, UK",PlanetPonzi,99.0
10150,197204863,344778430,"London, UK",PlanetPonzi,99.0
10428,19062153,344778430,"London, UK",PlanetPonzi,99.0
1342,1409800476,344778430,"London, UK",PlanetPonzi,99.0
9832,468388675,344778430,"London, UK",PlanetPonzi,99.0
10406,3135660532,344778430,"London, UK",PlanetPonzi,99.0
4310,623858764,344778430,"London, UK",PlanetPonzi,99.0
13064,203965971,344778430,"London, UK",PlanetPonzi,99.0
13840,616139632,344778430,"London, UK",PlanetPonzi,99.0
188,2228767327,344778430,"London, UK",PlanetPonzi,99.0
13796,249600436,344778430,"London, UK",PlanetPonzi,99.0
13088,235660340,344778430,"London, UK",PlanetPonzi,99.0
9766,101038791,344778430,"London, UK",PlanetPonzi,99.0
9418,57260848,344778430,"London, UK",PlanetPonzi,99.0
13714,1142469860,344778430,"London, UK",PlanetPonzi,99.0
10098,3197127891,344778430,"London, UK",PlanetPonzi,99.0
3006,189244171,344778430,"London, UK",PlanetPonzi,99.0
2494,443086827,344778430,"London, UK",PlanetPonzi,99.0
3700,18604681,344778430,"London, UK",PlanetPonzi,99.0
3814,159095242,344778430,"London, UK",PlanetPonzi,99.0
6956,1678549784,344778430,"London, UK",PlanetPonzi,99.0
3746,528842323,344778430,"London, UK",PlanetPonzi,99.0
18360,187688769,1056632712,"New Jersey, USA",VictoriaSC91,98.0
20530,126724920,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18390,308448484,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18386,2534187716,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18384,250779017,1056632712,"New Jersey, USA",VictoriaSC91,98.0
17606,2369126468,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18376,2957063068,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18484,404225174,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18260,368244653,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18454,499587379,1056632712,"New Jersey, USA",VictoriaSC91,98.0
20664,254014892,1056632712,"New Jersey, USA",VictoriaSC91,98.0
20780,63984260,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18234,2844359448,1056632712,"New Jersey, USA",VictoriaSC91,98.0
22378,1094794465,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18218,21648482,1056632712,"New Jersey, USA",VictoriaSC91,98.0
22692,2969854822,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18434,17127839,1056632712,"New Jersey, USA",VictoriaSC91,98.0
20350,16296799,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18472,274251852,1056632712,"New Jersey, USA",VictoriaSC91,98.0
21374,2179682328,1056632712,"New Jersey, USA",VictoriaSC91,98.0
19706,534073,1056632712,"New Jersey, USA",VictoriaSC91,98.0
17220,56463905,1056632712,"New Jersey, USA",VictoriaSC91,98.0
19454,222047704,1056632712,"New Jersey, USA",VictoriaSC91,98.0
15072,31927445,1056632712,"New Jersey, USA",VictoriaSC91,98.0
17204,19773372,1056632712,"New Jersey, USA",VictoriaSC91,98.0
21400,18962070,1056632712,"New Jersey, USA",VictoriaSC91,98.0
19062,18688121,1056632712,"New Jersey, USA",VictoriaSC91,98.0
12330,42119889,1056632712,"New Jersey, USA",VictoriaSC91,98.0
19024,100713654,1056632712,"New Jersey, USA",VictoriaSC91,98.0
16564,348775501,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18598,2147536993,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18512,25014406,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18500,20441723,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18494,347877534,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18490,28179950,1056632712,"New Jersey, USA",VictoriaSC91,98.0
13716,101492790,1056632712,"New Jersey, USA",VictoriaSC91,98.0
21284,24521079,1056632712,"New Jersey, USA",VictoriaSC91,98.0
21390,269407263,1056632712,"New Jersey, USA",VictoriaSC91,98.0
19656,202805475,1056632712,"New Jersey, USA",VictoriaSC91,98.0
21010,45229893,1056632712,"New Jersey, USA",VictoriaSC91,98.0
21024,118635516,1056632712,"New Jersey, USA",VictoriaSC91,98.0
22628,18731490,1056632712,"New Jersey, USA",VictoriaSC91,98.0
21648,43017642,1056632712,"New Jersey, USA",VictoriaSC91,98.0
14370,244936749,1056632712,"New Jersey, USA",VictoriaSC91,98.0
22210,274021602,1056632712,"New Jersey, USA",VictoriaSC91,98.0
21556,132636364,1056632712,"New Jersey, USA",VictoriaSC91,98.0
21546,2481420366,1056632712,"New Jersey, USA",VictoriaSC91,98.0
21158,40498721,1056632712,"New Jersey, USA",VictoriaSC91,98.0
15136,39482318,1056632712,"New Jersey, USA",VictoriaSC91,98.0
13244,176885409,1056632712,"New Jersey, USA",VictoriaSC91,98.0
18034,14627664,1056632712,"New Jersey, USA",VictoriaSC91,98.0
22342,39450716,1056632712,"New Jersey, USA",VictoriaSC91,98.0
22776,419951447,1056632712,"New Jersey, USA",VictoriaSC91,98.0
22666,570917819,32429400,"Brussels, global",PoliticoRyan,97.0
23034,345222564,32429400,"Brussels, global",PoliticoRyan,97.0
22942,1513374272,32429400,"Brussels, global",PoliticoRyan,97.0
22938,493442807,32429400,"Brussels, global",PoliticoRyan,97.0
23036,419947596,32429400,"Brussels, global",PoliticoRyan,97.0
23160,222418521,32429400,"Brussels, global",PoliticoRyan,97.0
22936,1399507794,32429400,"Brussels, global",PoliticoRyan,97.0
23188,318405762,32429400,"Brussels, global",PoliticoRyan,97.0
21722,169407655,32429400,"Brussels, global",PoliticoRyan,97.0
22706,21196759,32429400,"Brussels, global",PoliticoRyan,97.0
22808,30438042,32429400,"Brussels, global",PoliticoRyan,97.0
23040,429199212,32429400,"Brussels, global",PoliticoRyan,97.0
23044,2420529514,32429400,"Brussels, global",PoliticoRyan,97.0
23186,133462617,32429400,"Brussels, global",PoliticoRyan,97.0
23048,55170438,32429400,"Brussels, global",PoliticoRyan,97.0
23052,49329768,32429400,"Brussels, global",PoliticoRyan,97.0
18592,297861571,32429400,"Brussels, global",PoliticoRyan,97.0
23054,2337277015,32429400,"Brussels, global",PoliticoRyan,97.0
23056,300122353,32429400,"Brussels, global",PoliticoRyan,97.0
23058,726441222,32429400,"Brussels, global",PoliticoRyan,97.0
23162,70960617,32429400,"Brussels, global",PoliticoRyan,97.0
23182,57969589,32429400,"Brussels, global",PoliticoRyan,97.0
23030,136774631,32429400,"Brussels, global",PoliticoRyan,97.0
22860,2647241692,32429400,"Brussels, global",PoliticoRyan,97.0
22948,49388980,32429400,"Brussels, global",PoliticoRyan,97.0
22980,2930707114,32429400,"Brussels, global",PoliticoRyan,97.0
22994,17062754,32429400,"Brussels, global",PoliticoRyan,97.0
23000,1533400290,32429400,"Brussels, global",PoliticoRyan,97.0
21382,212169058,32429400,"Brussels, global",PoliticoRyan,97.0
23006,227425842,32429400,"Brussels, global",PoliticoRyan,97.0
21606,2838483254,32429400,"Brussels, global",PoliticoRyan,97.0
22990,402129301,32429400,"Brussels, global",PoliticoRyan,97.0
21588,422844048,32429400,"Brussels, global",PoliticoRyan,97.0
22988,21909301,32429400,"Brussels, global",PoliticoRyan,97.0
22984,2986025979,32429400,"Brussels, global",PoliticoRyan,97.0
20982,2795517045,32429400,"Brussels, global",PoliticoRyan,97.0
22950,543535171,32429400,"Brussels, global",PoliticoRyan,97.0
22746,87962275,32429400,"Brussels, global",PoliticoRyan,97.0
22662,2967247480,32429400,"Brussels, global",PoliticoRyan,97.0
22964,18446598,32429400,"Brussels, global",PoliticoRyan,97.0
23016,201833719,32429400,"Brussels, global",PoliticoRyan,97.0
22756,117519659,32429400,"Brussels, global",PoliticoRyan,97.0
23022,2828057292,32429400,"Brussels, global",PoliticoRyan,97.0
23190,45349095,32429400,"Brussels, global",PoliticoRyan,97.0
22720,2616163778,32429400,"Brussels, global",PoliticoRyan,97.0
22710,134789513,32429400,"Brussels, global",PoliticoRyan,97.0
22924,214242505,32429400,"Brussels, global",PoliticoRyan,97.0
23060,19339969,32429400,"Brussels, global",PoliticoRyan,97.0
23174,21931918,32429400,"Brussels, global",PoliticoRyan,97.0
22890,422049167,32429400,"Brussels, global",PoliticoRyan,97.0
22814,540203229,32429400,"Brussels, global",PoliticoRyan,97.0
23104,36205090,32429400,"Brussels, global",PoliticoRyan,97.0
23108,21743230,32429400,"Brussels, global",PoliticoRyan,97.0
20630,42378378,32429400,"Brussels, global",PoliticoRyan,97.0
23116,16811829,32429400,"Brussels, global",PoliticoRyan,97.0
23168,405794576,32429400,"Brussels, global",PoliticoRyan,97.0
23144,111247911,32429400,"Brussels, global",PoliticoRyan,97.0
21058,139695871,32429400,"Brussels, global",PoliticoRyan,97.0
20704,892131031,32429400,"Brussels, global",PoliticoRyan,97.0
23118,107889537,32429400,"Brussels, global",PoliticoRyan,97.0
23120,40254038,32429400,"Brussels, global",PoliticoRyan,97.0
23126,564333733,32429400,"Brussels, global",PoliticoRyan,97.0
21040,18503849,32429400,"Brussels, global",PoliticoRyan,97.0
23130,59132894,32429400,"Brussels, global",PoliticoRyan,97.0
23164,957575934,32429400,"Brussels, global",PoliticoRyan,97.0
23136,236753785,32429400,"Brussels, global",PoliticoRyan,97.0
23138,54015652,32429400,"Brussels, global",PoliticoRyan,97.0
23142,600723193,32429400,"Brussels, global",PoliticoRyan,97.0
22356,1003960531,32429400,"Brussels, global",PoliticoRyan,97.0
21768,2969760609,32429400,"Brussels, global",PoliticoRyan,97.0
23096,16719928,32429400,"Brussels, global",PoliticoRyan,97.0
23092,2984717803,32429400,"Brussels, global",PoliticoRyan,97.0
23064,2396382685,32429400,"Brussels, global",PoliticoRyan,97.0
22480,110802477,32429400,"Brussels, global",PoliticoRyan,97.0
22918,219726578,32429400,"Brussels, global",PoliticoRyan,97.0
23068,21334179,32429400,"Brussels, global",PoliticoRyan,97.0
21348,549882500,32429400,"Brussels, global",PoliticoRyan,97.0
21138,63568158,32429400,"Brussels, global",PoliticoRyan,97.0
22546,103368235,32429400,"Brussels, global",PoliticoRyan,97.0
21128,14246001,32429400,"Brussels, global",PoliticoRyan,97.0
23176,427781376,32429400,"Brussels, global",PoliticoRyan,97.0
21978,543863340,32429400,"Brussels, global",PoliticoRyan,97.0
23152,19247625,32429400,"Brussels, global",PoliticoRyan,97.0
23146,2752118724,32429400,"Brussels, global",PoliticoRyan,97.0
23080,116891314,32429400,"Brussels, global",PoliticoRyan,97.0
22854,220771828,32429400,"Brussels, global",PoliticoRyan,97.0
22676,138898251,32429400,"Brussels, global",PoliticoRyan,97.0
23084,135584465,32429400,"Brussels, global",PoliticoRyan,97.0
22898,339738108,32429400,"Brussels, global",PoliticoRyan,97.0
23086,48136876,32429400,"Brussels, global",PoliticoRyan,97.0
22690,2371058245,32429400,"Brussels, global",PoliticoRyan,97.0
9916,24488120,307084646,London,Eva_Cosse,93.0
17272,2900803095,19060580,Athen ,DEmmerich,91.0
25112,3219485396,19060580,Athen ,DEmmerich,91.0
26186,2766744589,19060580,Athen ,DEmmerich,91.0
23830,49487780,19060580,Athen ,DEmmerich,91.0
25270,1901724067,19060580,Athen ,DEmmerich,91.0
26220,237600536,19060580,Athen ,DEmmerich,91.0
26250,963213266,19060580,Athen ,DEmmerich,91.0
17248,3052806370,19060580,Athen ,DEmmerich,91.0
23062,167535486,19060580,Athen ,DEmmerich,91.0
23288,2761853959,19060580,Athen ,DEmmerich,91.0
24544,2595652962,19060580,Athen ,DEmmerich,91.0
25634,1700204558,19060580,Athen ,DEmmerich,91.0
24670,2327382764,19060580,Athen ,DEmmerich,91.0
25406,434417084,19060580,Athen ,DEmmerich,91.0
25990,479465864,19060580,Athen ,DEmmerich,91.0
22960,21474769,19060580,Athen ,DEmmerich,91.0
12182,728180250,19060580,Athen ,DEmmerich,91.0
24304,1038823279,19060580,Athen ,DEmmerich,91.0
25944,3207104283,19060580,Athen ,DEmmerich,91.0
24392,742556652,19060580,Athen ,DEmmerich,91.0
24410,2614235905,19060580,Athen ,DEmmerich,91.0
19702,2687961,19060580,Athen ,DEmmerich,91.0
4072,260920761,19060580,Athen ,DEmmerich,91.0
11324,501120509,157981564,"Brussels, Belgium",EU_Commission,89.0
6878,179940298,157981564,"Brussels, Belgium",EU_Commission,89.0
9350,1527734424,157981564,"Brussels, Belgium",EU_Commission,89.0
11342,494127655,157981564,"Brussels, Belgium",EU_Commission,89.0
11226,280534501,157981564,"Brussels, Belgium",EU_Commission,89.0
11286,2754681001,157981564,"Brussels, Belgium",EU_Commission,89.0
11224,377976301,157981564,"Brussels, Belgium",EU_Commission,89.0
7022,2776126551,157981564,"Brussels, Belgium",EU_Commission,89.0
11254,3326420129,157981564,"Brussels, Belgium",EU_Commission,89.0
11292,1550091614,157981564,"Brussels, Belgium",EU_Commission,89.0
11200,919068704,157981564,"Brussels, Belgium",EU_Commission,89.0
9324,309015244,157981564,"Brussels, Belgium",EU_Commission,89.0
11258,44890795,157981564,"Brussels, Belgium",EU_Commission,89.0
11228,3195963341,157981564,"Brussels, Belgium",EU_Commission,89.0
9384,259730084,157981564,"Brussels, Belgium",EU_Commission,89.0
11046,340936394,157981564,"Brussels, Belgium",EU_Commission,89.0
12504,574375461,157981564,"Brussels, Belgium",EU_Commission,89.0
7648,16120863,157981564,"Brussels, Belgium",EU_Commission,89.0
13838,2573748755,157981564,"Brussels, Belgium",EU_Commission,89.0
7198,220056883,157981564,"Brussels, Belgium",EU_Commission,89.0
3934,1168275776,157981564,"Brussels, Belgium",EU_Commission,89.0
11282,2239098702,157981564,"Brussels, Belgium",EU_Commission,89.0
11840,51734938,157981564,"Brussels, Belgium",EU_Commission,89.0
5206,26548109,157981564,"Brussels, Belgium",EU_Commission,89.0
1296,2252809747,157981564,"Brussels, Belgium",EU_Commission,89.0
11944,2376821569,157981564,"Brussels, Belgium",EU_Commission,89.0
6644,284659033,157981564,"Brussels, Belgium",EU_Commission,89.0
11098,1882729920,157981564,"Brussels, Belgium",EU_Commission,89.0
11272,983265500,157981564,"Brussels, Belgium",EU_Commission,89.0
11110,2306582551,80803819,HQ: Brussels,eu_eeas,87.0
11142,282566200,80803819,HQ: Brussels,eu_eeas,87.0
10282,2325239696,80803819,HQ: Brussels,eu_eeas,87.0
11118,569688107,80803819,HQ: Brussels,eu_eeas,87.0
11106,1066732885,80803819,HQ: Brussels,eu_eeas,87.0
11092,27219100,80803819,HQ: Brussels,eu_eeas,87.0
7978,2437709825,80803819,HQ: Brussels,eu_eeas,87.0
11144,2253191746,80803819,HQ: Brussels,eu_eeas,87.0
5280,1926847015,80803819,HQ: Brussels,eu_eeas,87.0
10180,505883374,80803819,HQ: Brussels,eu_eeas,87.0
2604,2469570834,80803819,HQ: Brussels,eu_eeas,87.0
11310,258269139,80803819,HQ: Brussels,eu_eeas,87.0
11312,850713475,80803819,HQ: Brussels,eu_eeas,87.0
8280,82880386,80803819,HQ: Brussels,eu_eeas,87.0
8562,217616314,80803819,HQ: Brussels,eu_eeas,87.0
8542,446273030,80803819,HQ: Brussels,eu_eeas,87.0
9078,110975902,80803819,HQ: Brussels,eu_eeas,87.0
11274,157981564,80803819,HQ: Brussels,eu_eeas,87.0
9412,336440072,80803819,HQ: Brussels,eu_eeas,87.0
9550,335324325,80803819,HQ: Brussels,eu_eeas,87.0
10404,412303032,80803819,HQ: Brussels,eu_eeas,87.0
9958,2150777605,80803819,HQ: Brussels,eu_eeas,87.0
11248,206717989,80803819,HQ: Brussels,eu_eeas,87.0
11244,631937135,80803819,HQ: Brussels,eu_eeas,87.0
9010,1216628761,80803819,HQ: Brussels,eu_eeas,87.0
11214,44890795,80803819,HQ: Brussels,eu_eeas,87.0
10560,114066775,80803819,HQ: Brussels,eu_eeas,87.0
11212,820725690,80803819,HQ: Brussels,eu_eeas,87.0
11204,2759114062,80803819,HQ: Brussels,eu_eeas,87.0
11196,46329689,80803819,HQ: Brussels,eu_eeas,87.0
8492,1463059626,80803819,HQ: Brussels,eu_eeas,87.0
10848,1252342934,80803819,HQ: Brussels,eu_eeas,87.0
11072,41660654,80803819,HQ: Brussels,eu_eeas,87.0
9846,1270044763,80803819,HQ: Brussels,eu_eeas,87.0
5286,1357342237,80803819,HQ: Brussels,eu_eeas,87.0
10788,2611886066,80803819,HQ: Brussels,eu_eeas,87.0
11304,259784647,80803819,HQ: Brussels,eu_eeas,87.0
9098,1011129121,80803819,HQ: Brussels,eu_eeas,87.0
7266,108360875,80803819,HQ: Brussels,eu_eeas,87.0
9374,18379635,80803819,HQ: Brussels,eu_eeas,87.0
6420,42786409,80803819,HQ: Brussels,eu_eeas,87.0
10402,568122033,80803819,HQ: Brussels,eu_eeas,87.0
9446,36080516,80803819,HQ: Brussels,eu_eeas,87.0
10178,98853413,80803819,HQ: Brussels,eu_eeas,87.0
10160,1375258435,80803819,HQ: Brussels,eu_eeas,87.0
9470,2412983768,80803819,HQ: Brussels,eu_eeas,87.0
9496,318279388,80803819,HQ: Brussels,eu_eeas,87.0
10156,131796361,80803819,HQ: Brussels,eu_eeas,87.0
5740,229772202,80803819,HQ: Brussels,eu_eeas,87.0
10460,339527171,80803819,HQ: Brussels,eu_eeas,87.0
9534,67301110,80803819,HQ: Brussels,eu_eeas,87.0
4646,1100785398,80803819,HQ: Brussels,eu_eeas,87.0
6316,1341847195,80803819,HQ: Brussels,eu_eeas,87.0
6174,17767941,80803819,HQ: Brussels,eu_eeas,87.0
6114,2516380070,80803819,HQ: Brussels,eu_eeas,87.0
7304,1294744999,80803819,HQ: Brussels,eu_eeas,87.0
9826,25803823,80803819,HQ: Brussels,eu_eeas,87.0
9964,1217750108,80803819,HQ: Brussels,eu_eeas,87.0
10750,293905056,80803819,HQ: Brussels,eu_eeas,87.0
5366,70955722,80803819,HQ: Brussels,eu_eeas,87.0
10800,2463065714,80803819,HQ: Brussels,eu_eeas,87.0
10732,605452104,80803819,HQ: Brussels,eu_eeas,87.0
10852,155796557,80803819,HQ: Brussels,eu_eeas,87.0
10882,2881560377,80803819,HQ: Brussels,eu_eeas,87.0
9012,2611372222,80803819,HQ: Brussels,eu_eeas,87.0
9020,2977789042,80803819,HQ: Brussels,eu_eeas,87.0
11114,460995503,80803819,HQ: Brussels,eu_eeas,87.0
11128,169407655,80803819,HQ: Brussels,eu_eeas,87.0
11132,329586148,80803819,HQ: Brussels,eu_eeas,87.0
11246,333884213,80803819,HQ: Brussels,eu_eeas,87.0
11014,1205738894,80803819,HQ: Brussels,eu_eeas,87.0
9114,393551997,80803819,HQ: Brussels,eu_eeas,87.0
10868,198618575,80803819,HQ: Brussels,eu_eeas,87.0
10866,1476813188,80803819,HQ: Brussels,eu_eeas,87.0
10838,198419237,80803819,HQ: Brussels,eu_eeas,87.0
8050,2425695126,80803819,HQ: Brussels,eu_eeas,87.0
10112,2535093788,80803819,HQ: Brussels,eu_eeas,87.0
14460,714695354,2831262553,,Greg_5mith,86.0
6668,47027658,2831262553,,Greg_5mith,86.0
13870,411608254,2831262553,,Greg_5mith,86.0
6484,84344373,2831262553,,Greg_5mith,86.0
7114,2582427774,2831262553,,Greg_5mith,86.0
7532,302249555,2831262553,,Greg_5mith,86.0
5466,45392154,2831262553,,Greg_5mith,86.0
14170,281618751,2831262553,,Greg_5mith,86.0
12574,15947645,2831262553,,Greg_5mith,86.0
6608,114843902,2831262553,,Greg_5mith,86.0
8710,3009926619,2831262553,,Greg_5mith,86.0
12082,117727760,2831262553,,Greg_5mith,86.0
12044,401303545,2831262553,,Greg_5mith,86.0
6262,14603411,2831262553,,Greg_5mith,86.0
1970,96536777,2831262553,,Greg_5mith,86.0
15572,3032349742,2831262553,,Greg_5mith,86.0
16612,132182839,2831262553,,Greg_5mith,86.0
10820,339060796,2831262553,,Greg_5mith,86.0
14474,62524114,2831262553,,Greg_5mith,86.0
2710,926045785,2831262553,,Greg_5mith,86.0
17244,254887790,2831262553,,Greg_5mith,86.0
17014,3075601,2831262553,,Greg_5mith,86.0
17458,6303782,2831262553,,Greg_5mith,86.0
2764,17214347,2831262553,,Greg_5mith,86.0
12668,33844221,2831262553,,Greg_5mith,86.0
